row_number,Timestamp,Resource,User,Action,is_anomaly,decision_scores,why_anomoly_timestamp,why_anomoly_Resource,why_anomoly_User,why_anomoly_Action
540,2023-03-28 04:21:00,bucket/movieDetails,Emmy Tapsell,CREATE,True,-0.016847243790880984,0.5599580194707966,0.16463967296089968,0.13612925533298031,0.12662222630276437
541,2023-03-28 04:21:00,bucket/playback,Hillery Roke,UPDATE,False,0.02026017886251763,0.6177651887652806,-0.2563369510917495,0.39659735659375434,0.38855558114452865
542,2023-03-28 04:20:00,bucket/movieDetails,Anna-diane Gosnay,WRITE,True,-0.050661170254506005,0.6039206505270217,0.385760567624632,0.02644205637811119,0.42761529786640773
543,2023-03-28 04:20:00,bucket/browseTitles,Val Bonas,UPDATE,True,-0.0828641070990882,0.5884127729331272,0.4078872685099636,0.21885636166287015,0.3998234841965689
544,2023-03-28 04:20:00,bucket/profilesGate,Renata Fishbourne,READ,True,-0.04532608683079342,0.5096685797573871,0.3260599249778673,-0.30177244965403677,-0.6884113791972238
545,2023-03-28 04:20:00,bucket/browseTitles,Smitty Wrangle,UPDATE,True,-0.06992589017360173,0.5818283779695643,0.38737067662149993,0.3404603297407801,0.4209611059671722
546,2023-03-28 04:20:00,bucket/profilesGate,Monroe Gudd,WRITE,True,-0.0796555326053554,0.5872905830672563,0.304353217479778,-0.384632106945696,-0.5525516432768146
547,2023-03-27 15:14:00,bucket/movieDetails,Jamaal De-Ville,WRITE,True,-0.04085865985577131,0.5339246444340215,0.13905393735921687,-0.18439473651998087,0.41690123030873955
548,2023-03-27 15:14:00,bucket/playback,Sylvester Lea,DELETE,True,-0.05658234986095001,0.5471990478731005,0.13185416157854535,0.41663234179521663,-0.6188076810388696
549,2023-03-27 14:53:00,bucket/playback,Zared Gallego,WRITE,True,-0.0987044315996749,0.544412900912956,-0.22438027748423398,-0.23986395821858295,0.1478444450765136
550,2023-03-27 14:53:00,bucket/movieDetails,Gianna Gowen,DELETE,False,0.005853432642916934,0.4250349349119943,-0.18858716152458,-0.9962500136642835,-0.5377245189108651
551,2023-03-27 14:53:00,bucket/browseTitles,Janenna Goozee,UPDATE,True,-0.00576888191460323,0.7080224733450792,0.35135342299253,0.4756343081572927,0.34591101606347363
552,2023-03-27 14:53:00,bucket/movieDetails,Ros Finnimore,READ,True,-0.042400625329343855,0.5456715060872346,0.2839890958931866,-0.9613496369721272,0.36930816088684265
553,2023-03-27 14:53:00,bucket/profilesGate,Joeann Kopman,UPDATE,True,-0.011685835917187748,0.6494308529571275,0.19625141167130694,0.4225504006829514,-0.5066273268176706
554,2023-03-27 14:53:00,bucket/browseTitles,Curr Barbara,DELETE,False,0.005951917908218363,0.5804995549001025,0.3996377864300083,-0.3448518283242112,-0.6476398323373957
555,2023-03-27 14:53:00,bucket/profilesGate,Isabeau Libbe,READ,True,-0.013495949385849637,0.49223657977522633,0.09193290644355741,-0.8572346905472334,-0.6002079074557504
556,2023-03-27 08:28:00,bucket/movieDetails,Roddy Bach,READ,True,-0.042400625329343855,0.521326588331006,-1.1334592187640153,0.41551180033394064,-0.5924194449489795
557,2023-03-27 08:28:00,bucket/playback,Nicolai Sharrock,UPDATE,True,-0.014499973916940467,0.6148687304923586,0.30298396584644544,-0.04244261272820071,0.1139044802562751
558,2023-03-27 08:12:00,bucket/movieDetails,Brigit Davidsohn,WRITE,True,-0.036858731360726704,0.3919633089927335,-0.8691711433068459,-1.3572207824330262,0.03859061830464991
559,2023-03-27 08:12:00,bucket/playback,Melesa Argo,UPDATE,True,-0.003459902701161699,0.6097589422975026,-0.803605735917045,0.3220894293348903,0.42444621726103815
560,2023-03-27 08:12:00,bucket/movieDetails,Benny MacAndreis,CREATE,True,-0.03443315610140407,0.6401212527575844,0.37184979070573876,0.3823949457780605,0.41929405724566027
561,2023-03-27 08:12:00,bucket/browseTitles,Sebastiano Shingler,UPDATE,True,-0.06929254634255944,0.506305028557772,0.337286262684463,-1.277888645899099,-0.5514293525759564
562,2023-03-27 08:11:00,bucket/browseTitles,Itch Zarfai,WRITE,True,-0.05283701107280481,0.6097075888378094,-0.83877670025789,0.43686680236003866,0.0864426867504437
563,2023-03-27 08:11:00,bucket/profilesGate,Bertha Faughnan,DELETE,True,-0.02965516017689518,0.5890882073377797,-1.0288319681413765,0.274115363287291,0.34104347870790847
564,2023-03-27 08:11:00,bucket/profilesGate,Alysa Hadwen,WRITE,True,-0.07304856405590632,0.615866446374435,0.35332771938308044,0.11136498521269933,-0.5252925910000886
565,2023-03-27 03:36:00,bucket/movieDetails,Foster Trew,UPDATE,False,0.014296399465658416,0.5122657210724623,-1.0354776580943417,0.32737855683889994,-0.599951973403815
566,2023-03-27 03:36:00,bucket/playback,Whitney Hewins,UPDATE,True,-0.04742252023352167,0.5849703978662713,0.1267945624300636,0.2740762389157275,0.3874451678891087
567,2023-03-27 03:36:00,bucket/browseTitles,Durward Grove,CREATE,True,-0.02359405030698447,0.6307982603005694,-0.28094263501197003,0.22440617445572852,0.40537141581477
568,2023-03-27 03:36:00,bucket/movieDetails,Shayne Tinkler,CREATE,True,-0.08023976050995696,0.6299962442672953,0.13083620382297942,0.17251106798122415,0.3904277251247737
569,2023-03-27 03:35:00,bucket/browseTitles,Anthea Blodget,WRITE,True,-0.0568883513269306,0.6241473462597908,-0.209751229206843,0.05043323026233938,0.3972105371037566
570,2023-03-27 03:35:00,bucket/search,Henka Clavering,CREATE,True,-0.06789888736192673,0.7175807920787972,0.3485173409514268,0.5651978450704218,-0.5127902201282545
571,2023-03-27 03:35:00,bucket/movieDetails,Charmain Genike,DELETE,False,0.0025949300677621245,0.5845090596440706,0.34046714916336973,-0.8455483467627438,0.2962400800946573
572,2023-03-27 03:35:00,bucket/search,Zonnya Grigorian,DELETE,True,-0.10261559270359,0.6239939634956277,0.3303207404895737,0.07344618640203442,0.07457580525428698
573,2023-03-27 03:35:00,bucket/episodesSelector,Edee Fullwood,READ,False,0.014242846970802803,0.7254224099512949,0.3725762545345838,0.2001221154130831,0.3749800163629359
574,2023-03-27 03:35:00,bucket/movieDetails,Maegan MacRinn,UPDATE,True,-0.017365722333656186,0.615301252631949,0.18132370912023052,0.23067339349316296,0.08838928674030484
575,2023-03-27 03:35:00,bucket/movieDetails,Agathe Wildman,WRITE,True,-0.0525058110221307,0.5581909238115843,0.3266761188675215,-1.5487903658786348,-0.6979852191043854
576,2023-03-27 03:35:00,bucket/episodesSelector,Flss Keenlyside,DELETE,False,0.0010250699068827807,0.6168953255879582,-0.2506076878803802,0.32999388573913996,0.07231429696965268
577,2023-03-27 03:35:00,bucket/search,Dietrich Olivera,UPDATE,True,-0.02275829634907156,0.721883467554309,0.1945061040466011,0.6467563368506004,-0.5070623842752708
578,2023-03-27 03:35:00,bucket/movieDetails,Renie Cordery,WRITE,True,-0.08394659128303184,0.8234785259384365,0.15867717146015553,0.12772494597374634,0.41667938092814194
579,2023-03-27 03:35:00,bucket/search,Lissa Moynihan,WRITE,True,-0.08128961114833877,0.7570281419573983,-0.18226351470502175,0.06172667817871883,-0.44441164197228267
580,2023-03-27 03:35:00,bucket/browseTitles,Meris Colter,UPDATE,True,-0.033839908024466014,0.7413327928987766,-0.1601276507501265,-0.26349266195600257,-0.4105206497614628
581,2023-03-27 03:33:00,bucket/profilesGate,Meggy Shovell,READ,True,-0.03268488919302159,0.6730999630222093,-0.2217328895399109,-0.8363693467882868,0.27974127786091535
582,2023-03-27 03:33:00,bucket/browseTitles,Dean Hillock,READ,False,0.010913307235783987,0.7828676744662967,0.18970458643676205,0.1535045831038534,0.36179461824810805
583,2023-03-27 03:33:00,bucket/profilesGate,Clara Robbie,READ,True,-0.010883615165953042,0.6898007343228791,-0.628931131816827,0.040691121545035486,-0.6286264050950848
584,2023-03-24 17:23:00,bucket/movieDetails,Gwenette Stiell,CREATE,True,-0.016929417412382408,0.6905775341393269,0.0991846762134018,-1.3604890972865642,0.13406883153050342
585,2023-03-24 17:23:00,bucket/playback,Arline Gabler,UPDATE,False,0.013280698114223055,0.7556721628310131,0.13772527922037311,-0.012357065281141368,0.09665216372251907
586,2023-03-24 16:28:00,bucket/playback,Cordey Tomczykiewicz,DELETE,False,0.01481569888473766,0.7299640091156239,-0.5706937594520377,-0.4419035580896747,0.29960083912637514
587,2023-03-24 16:28:00,bucket/movieDetails,Daria Vile,UPDATE,False,0.017744270144932073,0.8204238538039592,0.3450639405535038,0.5171604046083731,-0.5124182519733383
588,2023-03-24 16:28:00,bucket/browseTitles,Micky Jaqueme,DELETE,True,-0.026863564555992148,0.7554682459593304,0.1933309111473892,0.15740321302074864,0.10901984834437987
589,2023-03-24 16:28:00,bucket/movieDetails,Zenia Craw,CREATE,True,-0.09523301868267964,0.7876141850921359,0.1888434468816562,-0.007428858989581698,0.15919093932116932
590,2023-03-24 16:28:00,bucket/profilesGate,Jeramey Lowrance,DELETE,True,-0.02182661978686007,0.721709056899362,0.37136709605927787,-0.9187097115635147,-0.6289997523729448
591,2023-03-24 16:28:00,bucket/browseTitles,Evered Cutmore,CREATE,True,-0.025599343277133868,0.7550358258821471,0.08379113528001275,-0.0007889997811942289,-0.48280970067594636
592,2023-03-22 08:09:00,bucket/browseTitles,Cyril McLoney,READ,False,0.0075979259440835945,0.6953952247290659,0.3108989533354495,-0.2861829241237938,-0.6836382599106018
593,2023-03-22 08:09:00,bucket/profilesGate,Reuben Aronstam,WRITE,True,-0.09038900472682199,0.7403918490103557,0.2942565478055113,0.17519886260116954,-0.7167369091287651
594,2023-03-22 08:09:00,bucket/profilesGate,Silvano Derbyshire,WRITE,True,-0.09564754326469727,0.834685652870411,0.38041895542180587,0.18882982334276133,0.468860286576449
595,2023-03-22 05:24:00,bucket/profilesGate,Ardenia January,UPDATE,True,-0.02419319955288446,0.7992998288336611,0.36061630525531646,0.01565638286554868,0.32384213670762435
596,2023-03-22 05:24:00,bucket/browseTitles,Pen Askaw,UPDATE,True,-0.05382729018941668,0.7327163793342231,0.42602335728661916,0.39829311859511396,-0.5825199939413894
597,2023-03-22 05:04:00,bucket/screenSaver,Cinnamon Levett,CREATE,True,-0.05917136891730301,0.8118472422597485,0.3295811907274791,0.4476670104096486,0.30922946326542594
598,2023-03-22 05:04:00,bucket/browseTitles,Aggi Iredell,DELETE,True,-0.023665685007419057,0.6643453392033607,0.0024525824679533315,-0.920034539994467,-0.8356746683086183
599,2023-03-22 04:59:00,bucket/browseTitles,Ringo Willas,DELETE,True,-0.05450019036218068,0.7241957250209672,-0.24310434387026558,-0.6355278351912919,0.3646911082664111
600,2023-03-22 04:59:00,bucket/screenSaver,Sutherland Born,UPDATE,True,-0.06158037017707252,0.8342625216530793,0.1670238151854637,0.40252951218920824,0.40920046405203436
601,2023-03-22 04:52:00,bucket/movieDetails,Ignacius Basler,CREATE,True,-0.02360157381863004,0.7678120789502236,-0.17151157371040865,0.06819703742165167,0.29630440289455406
602,2023-03-22 04:52:00,bucket/browseTitles,Nicoli Mockford,DELETE,True,-0.039727116686607444,0.6601392446240189,0.3144142494440085,-1.2880481215491015,-0.5814569726735623
603,2023-03-22 04:52:00,bucket/browseTitles,Cherilynn Gagin,DELETE,False,0.004431882682710331,0.6956793894294309,0.09390638797138738,-0.0481660455158881,-0.7054099296978706
604,2023-03-22 04:52:00,bucket/movieDetails,Wadsworth Walkingshaw,CREATE,True,-0.09523301868267964,0.843929925895971,0.1571352516262589,0.031330326735006624,0.421721728530125
605,2023-03-22 04:51:00,bucket/browseTitles,Ruby Andrews,WRITE,True,-0.1001856379160988,0.8024360007272013,0.2867217122788885,0.15341690704665395,0.05610897065844011
606,2023-03-22 04:51:00,bucket/movieDetails,Brodie Kleinstub,WRITE,True,-0.036858731360726704,0.803021998605843,0.1457836099525214,0.03958163016432935,0.3929356443750332
607,2023-03-22 04:50:00,bucket/playback,Morry Jankovsky,CREATE,True,-0.04364253759018688,0.7549986838788235,-0.1703328376246481,0.16181753309887875,-0.43702385516485753
608,2023-03-22 04:50:00,bucket/movieDetails,Datha Skehens,READ,False,0.02067995122066546,0.7277536688506665,0.27741573530355146,-0.11665566807519334,-0.6612617494336319
609,2023-03-22 04:40:00,bucket/movieDetails,Cobb Garaghan,UPDATE,False,0.013864677354862631,0.6857519252527885,0.28622033148986226,-0.47953826480419,-0.66947542336511
610,2023-03-22 04:40:00,bucket/playback,Filmer Jesson,WRITE,True,-0.02468717412230559,0.6914964454811531,0.010175044956983419,-0.3845177200895872,-0.8416333265381426
611,2023-03-22 04:40:00,bucket/movieDetails,Florry Adamthwaite,UPDATE,False,0.014296399465658416,0.7185213225820694,0.3687550203123372,-1.0252446137183044,0.3144511013080793
612,2023-03-22 04:40:00,bucket/browseTitles,Valene Megarry,CREATE,True,-0.09936053464000072,0.7845722912434857,0.21157317605896553,-0.16862614034521656,-0.4918930072657125
613,2023-03-22 04:39:00,bucket/profilesGate,Barbette Eagell,READ,True,-0.026196042988902213,0.7799898532421312,-0.2992625104108635,-0.1113765844679833,0.37154991355932837
614,2023-03-22 04:39:00,bucket/browseTitles,Elvera Irnys,READ,False,0.008638149730945788,0.7400147317653255,-0.2112427821777403,-0.6912805624332169,0.08032321354285638
615,2023-03-22 04:39:00,bucket/profilesGate,Cloe Cheverell,UPDATE,True,-0.008312509130013246,0.8601051938173743,0.38146690603394195,0.43872968696093206,0.4730161214512745
616,2023-03-21 15:50:00,bucket/movieDetails,Afton Haney`,WRITE,True,-0.0525058110221307,0.7843199479087013,0.37600319211286176,0.1831889573352528,0.32829374001380696
617,2023-03-21 15:50:00,bucket/browseTitles,Clay Bundock,WRITE,True,-0.04127462354245348,0.8126731078119863,0.17021872039199384,-0.030479764618037048,0.17660979776858948
618,2023-03-21 15:50:00,bucket/browseTitles,Cora Malin,READ,False,0.006570647352661552,0.8555207862939688,0.33899629472317905,0.5779888772015127,-0.5050381939402133
619,2023-03-21 15:50:00,bucket/movieDetails,Darbee Dominka,DELETE,False,0.0071113127191820835,0.8161168216944023,0.3286415604259726,0.3658477816374606,0.3509551550289542
620,2023-03-21 15:49:00,bucket/browseTitles,Rodd Greson,UPDATE,True,-0.06140873523846857,0.712826691797317,0.11535540217835749,-0.10633151759442057,-0.7027351481952735
621,2023-03-21 15:49:00,bucket/profilesGate,Olivie Sharpley,WRITE,True,-0.08547502046589406,0.7974633182391856,0.18793079983184333,0.15279669093596565,0.36202844534407236
622,2023-03-21 15:04:00,bucket/playback,Chadd Laverenz,CREATE,True,-0.01167868352049417,0.7966818068084485,0.3223749750550475,-0.4565290693830111,0.3295618512288377
623,2023-03-21 15:04:00,bucket/movieDetails,Benji Growcott,WRITE,True,-0.04361964152311304,0.72935210418647,-0.23386132244837346,-1.3002160868166734,0.3141704154773942
624,2023-03-21 15:04:00,bucket/browseTitles,Saunderson Saturley,CREATE,True,-0.08177882994540953,0.7535414536754061,0.09075101907265098,0.11928636460254612,-0.6029873733682567
625,2023-03-21 15:04:00,bucket/movieDetails,Alvan Laste,UPDATE,True,-0.011458509144210316,0.8287972004332184,-0.24132731487749318,0.37138837858093865,0.40503105235057896
626,2023-03-21 15:04:00,bucket/browseTitles,Beth Kitchin,CREATE,True,-0.03852586720229434,0.686741293116011,-0.21231217689811235,-1.2264648482802962,0.2660940857343028
627,2023-03-21 15:04:00,bucket/profilesGate,Quentin Bondley,READ,True,-0.042291506552953884,0.8008636488206278,0.20236440639134357,0.15885101665714202,-0.5239401679948472
628,2023-03-21 15:04:00,bucket/profilesGate,Vanni Davydkov,DELETE,True,-0.08383393861146293,0.763804095147967,-0.20142362368397196,-0.45494795453573167,0.29235924849162354
629,2023-03-21 07:51:00,bucket/movieDetails,Henry Grafhom,READ,False,0.010105651833617002,0.8659937461279861,0.34961102449051973,0.5514435511499274,-0.5294419200397943
630,2023-03-21 07:51:00,bucket/playback,Daniella Segeswoeth,UPDATE,False,0.03494378866583714,0.8541212787006655,0.1823865260925184,-0.6201237023373918,0.44102254379675804
631,2023-03-21 07:51:00,bucket/browseTitles,Ced Murtell,DELETE,False,0.004037783712100507,0.8326090731492919,0.17183958288173803,0.38024829592280046,0.35068849174079664
632,2023-03-21 07:51:00,bucket/movieDetails,Fay Raxworthy,CREATE,True,-0.01812743633446301,0.8269985694654983,0.3327433706035195,-0.5973967060146892,0.3263386758375925
633,2023-03-21 07:47:00,bucket/movieDetails,Kial Bestiman,UPDATE,True,-0.0033161113771866813,0.6482936742052076,0.28290572859823165,-1.5536485797282893,-0.6241846056223447
634,2023-03-21 07:47:00,bucket/browseTitles,Chicky Lovelock,WRITE,True,-0.04544621895100476,0.8342812495306958,0.15051974304183866,-0.029956557792793877,0.3761314372255092
635,2023-03-21 07:47:00,bucket/browseTitles,Penny MacMickan,UPDATE,True,-0.05382729018941668,0.865221775700515,0.1408084000497678,0.32501249957551975,0.40172911987768156
636,2023-03-21 07:47:00,bucket/movieDetails,Thorndike Bartlet,UPDATE,True,-0.061629371708466274,0.8109851635650545,0.4012124818637453,-0.4789968219570677,-0.6363966623594459
637,2023-03-21 07:47:00,bucket/profilesGate,Aindrea Cazin,READ,True,-0.036017479115978523,0.8400658766004279,0.3381826766946028,0.39042277682831994,0.34379036484349024
638,2023-03-21 07:47:00,bucket/browseTitles,Orv Cawthery,WRITE,True,-0.09081089682359889,0.8742228478540257,0.15807669430696736,-0.20635641361447735,0.4070841121131355
639,2023-03-21 07:47:00,bucket/profilesGate,Kimmi Gleadle,READ,True,-0.019695502640757034,0.8326864973933835,0.16036719760945603,0.20816605106269864,0.36401342124596986
640,2023-03-21 04:12:00,bucket/profilesGate,Aldus MacDuffie,UPDATE,True,-0.03320726611680991,0.9165794480774786,0.38614087100258937,0.5304751904304876,0.48687888800770623
641,2023-03-21 04:12:00,bucket/browseTitles,Clem Wyborn,CREATE,True,-0.03126577047080248,0.7719118332166277,-0.26089171483551205,-0.841784824324364,0.29293117935695157
642,2023-03-21 04:12:00,bucket/profilesGate,Benjamin Drover,UPDATE,True,-0.02343303042576006,0.7379528099144402,0.09209154281246124,-1.3692398908645789,0.13580768325477527
643,2023-03-20 15:29:00,bucket/movieDetails,Gigi Boyles,CREATE,True,-0.01635032829611649,0.7302780090401294,0.31160503215900637,-1.2337311275936844,0.17292448448783637
644,2023-03-20 15:29:00,bucket/browseTitles,Barbe Kinney,READ,True,-0.011933455976653962,0.8554199978725605,0.343361883459835,0.21305789764936595,0.3998161320916157
645,2023-03-20 15:29:00,bucket/browseTitles,Lindon Fautley,UPDATE,True,-0.014373562797491801,0.6887850134232848,0.23326537000859907,-1.2347327877395868,-0.6078658884314432
646,2023-03-20 15:29:00,bucket/movieDetails,Tonye Schoffel,UPDATE,True,-0.06854513262370976,0.8286385464979382,0.3429259749792221,0.2693699124128027,-0.6502955836014662
647,2023-03-20 15:29:00,bucket/movieDetails,Abbe Isted,WRITE,True,-0.0525058110221307,0.6516636178832045,-2.373962240450205,0.2459001448000574,0.14429481157352392
648,2023-03-20 15:29:00,bucket/browseTitles,Rossy Frankish,UPDATE,True,-0.06140873523846857,0.7485720337508591,0.32353802153395383,-0.9626305582616528,0.12895276187258323
649,2023-03-20 15:28:00,bucket/browseTitles,Kelvin Yeardsley,READ,True,-0.011094527528365039,0.7441779318709357,0.3498025524031619,-1.2012436251390202,0.13538859087380722
650,2023-03-20 15:28:00,bucket/movieDetails,Tiebold Lamperti,CREATE,True,-0.08801825480516168,0.8571210003306658,0.3212887888294875,0.16306363659796996,0.3618665522834753
651,2023-03-20 15:27:00,bucket/movieDetails,Kath Korejs,UPDATE,True,-0.0015054925247527384,0.6504365961470243,-2.2527956739680794,0.2891007879413058,-0.6198309373075411
652,2023-03-20 15:27:00,bucket/browseTitles,Bronny Sefton,READ,True,-0.010786094497022836,0.7734542504965037,0.3072672512799153,-0.7003886930326382,0.13810374799990593
653,2023-03-20 15:27:00,bucket/browseTitles,Neda Schroter,UPDATE,True,-0.04694987279590013,0.8724758254381034,0.33647867696235956,0.5515014092355004,-0.5121186394462333
654,2023-03-20 15:27:00,bucket/movieDetails,Farleigh Brunnen,READ,False,0.016382142275763845,0.8157961481719198,-0.11830166380272596,-0.1873306044114606,0.42188155345632544
655,2023-03-20 15:27:00,bucket/profilesGate,Wanda Lief,UPDATE,True,-0.06417225093388312,0.8361865458104609,0.3667373569854496,0.34943108975936527,0.4561759370687559
656,2023-03-20 15:27:00,bucket/browseTitles,Adore Girke,DELETE,True,-0.023665685007419057,0.7028821197374031,-0.0850332820135319,0.10522022767049644,-0.5850540488679089
657,2023-03-20 14:55:00,bucket/playback,Akim Bugg,DELETE,True,-0.010585918812764827,0.7824277307371608,0.31387197182615806,-0.6205241029923497,-0.5670043922375647
658,2023-03-20 14:55:00,bucket/movieDetails,Neala Gumm,UPDATE,True,-0.0329622236850966,0.7736842875368666,0.34683997932467425,-0.562045079075455,0.17500779541944542
659,2023-03-20 14:54:00,bucket/playback,Alika Mateiko,CREATE,True,-0.03466197397793003,0.8313992541195311,0.17444978290736438,-0.8711333968303653,0.4162720622731668
660,2023-03-20 14:54:00,bucket/movieDetails,Mallory Greenshiels,CREATE,True,-0.04512096938939858,0.8167388824772407,0.289445831710624,-0.3826826488599848,0.05326417054406358
661,2023-03-20 14:54:00,bucket/similarTitlesSelector,Jinny Brounfield,UPDATE,True,-0.033813919624566036,0.8490861449739715,-0.269299116284214,0.3781423073917495,0.4350133224047201
662,2023-03-20 14:54:00,bucket/movieDetails,Alvinia Maruszewski,DELETE,True,-0.0205997146758099,0.8259730849590995,0.1290184766547251,-0.3924295406561746,0.23675151946615788
663,2023-03-20 14:52:00,bucket/movieDetails,Aguistin Forsyde,DELETE,True,-0.024109358659054614,0.8040764965441853,-0.31129865523641714,0.4663753643371247,-0.5822414424008415
664,2023-03-20 14:52:00,bucket/movieDetails,Nolie Gatiss,UPDATE,True,-0.03535034289313377,0.7867017696103114,0.31670974646287947,-0.04326620502786528,-0.6639658987345504
665,2023-03-20 14:52:00,bucket/similarTitlesSelector,Lizette De Andisie,WRITE,True,-0.08128961114833877,0.8681814392482173,0.34453535271720065,0.5316552693125417,-0.5485524191411426
666,2023-03-20 14:52:00,bucket/movieDetails,Ashley Caudle,DELETE,True,-0.014082096142655876,0.8003733175753985,0.4469509393341597,0.18597206074653005,-0.43242973712167376
667,2023-03-20 14:52:00,bucket/movieDetails,Fitzgerald Cuthbert,CREATE,True,-0.01810891935526271,0.8635239852496518,0.3129202783337973,0.15435887701939655,0.3618530839524463
668,2023-03-20 14:52:00,bucket/postPlay,Caralie Billanie,READ,False,0.001685742862615358,0.8495220195831407,0.17617471356672956,-0.24741781117666703,0.14003447430248994
669,2023-03-20 14:52:00,bucket/playback,Lind Kovacs,READ,False,0.013396313229467993,0.8466480636978154,0.2876453821390637,-0.12944666998820417,0.12041653729149779
670,2023-03-20 14:52:00,bucket/postPlay,Daven Marchant,WRITE,True,-0.04569509962071061,0.8551171513692091,0.1640995277080685,0.4712368245642691,0.09830276065658802
671,2023-03-20 14:41:00,bucket/movieDetails,Ayn Feacham,CREATE,True,-0.03383614767276488,0.8064257609957368,-0.26594229851887147,0.3533330967579523,-0.6451743920786251
672,2023-03-20 14:41:00,bucket/playback,Barri Veal,DELETE,False,0.0026729895141620608,0.7669375777097256,-0.2525766704147323,-1.2512778957754238,0.3196129830549088
673,2023-03-20 14:41:00,bucket/browseTitles,Ardelis Sagrott,READ,True,-0.013778389361061905,0.8360642574650887,0.2945893643704197,0.4057030779491609,0.08900715680036508
674,2023-03-20 14:41:00,bucket/movieDetails,Siward Foukx,DELETE,True,-0.07132448020854865,0.7316868765447909,0.2828627917975837,-1.3083435469265756,0.2688305427807858
675,2023-03-20 14:40:00,bucket/profilesGate,Jannel Somerton,READ,True,-0.014191679270126989,0.8386842610845375,0.1120310652332985,0.1440823145958052,0.27031149182019604
676,2023-03-20 14:40:00,bucket/browseTitles,Bernard Collett,UPDATE,True,-0.01145829406544363,0.8487766556424047,0.3203995418432093,0.48852052209459845,0.09079719579225567
677,2023-03-20 14:40:00,bucket/profilesGate,Hunfredo Siggins,CREATE,True,-0.0392845208719631,0.761759364450379,-0.19495129431648492,0.3835652109577852,-0.5378053220369452
678,2023-03-20 08:25:00,bucket/playback,Rakel Vargas,CREATE,True,-0.055825416895547986,0.885644793583771,0.17819202861891897,0.26340110164101727,0.46114530336444975
679,2023-03-20 08:25:00,bucket/movieDetails,Gloriana Ottewill,CREATE,True,-0.01635032829611649,0.8161355131851433,-0.25423536410416836,0.33333834293430187,0.07851111362653597
680,2023-03-20 08:08:00,bucket/playback,Oswell Danford,WRITE,True,-0.0712912207895281,0.8816655970276622,0.3937516165518441,0.15710965269849653,0.43283384972793215
681,2023-03-20 08:08:00,bucket/movieDetails,Niven Axelbee,UPDATE,True,-0.03535034289313377,0.834001428200071,0.4171942392783474,-1.2334344241669568,0.383101526869692
682,2023-03-20 08:08:00,bucket/browseTitles,Binky Croisdall,DELETE,True,-0.003449486192385054,0.8387273171941558,0.40861008579484204,0.4792036548290593,0.10360491971144989
683,2023-03-20 08:08:00,bucket/movieDetails,Calla Rapport,DELETE,True,-0.0007233467604684796,0.8715372441306166,0.3472571540839849,-0.5820987555708462,0.4685096314817289
684,2023-03-20 08:08:00,bucket/browseTitles,Giffer Upstone,DELETE,False,0.009617392952400938,0.8117082672059887,0.1120119061054101,0.29293373314104265,-0.7093994310790487
685,2023-03-20 08:08:00,bucket/profilesGate,Josias Carstairs,CREATE,True,-0.04412258220358234,0.9023885936374386,0.37338478622455945,0.37341401908082084,0.46004733174761137
686,2023-03-20 08:08:00,bucket/profilesGate,Alfy Yu,READ,True,-0.034223425917792705,0.8155589977297588,-0.28958517374095644,0.38297831389362713,0.23987136064121656
687,2023-03-20 04:49:00,bucket/movieDetails,Jannelle Riseley,DELETE,True,-0.0036048611237916584,0.8184957019356794,0.16501784425750674,0.3140829314982874,0.11015531210944081
688,2023-03-20 04:49:00,bucket/playback,Albina Stranger,UPDATE,True,-0.0013232992508940278,0.8061619431582596,-0.19374263218330554,0.14152413592823182,-0.4334506388690336
689,2023-03-20 04:49:00,bucket/browseTitles,Dela Kitchingman,UPDATE,False,0.012550256187856101,0.787676303554352,0.2829878597126246,-0.2616082574775335,-0.6635930173383998
690,2023-03-20 04:49:00,bucket/movieDetails,Gothart Denmead,DELETE,False,0.0036246699457436193,0.8439713869091267,0.3403074708822117,-0.33351263749328564,0.3301631309478502
691,2023-03-20 04:49:00,bucket/profilesGate,Georgianna Krollmann,WRITE,True,-0.04936052765169818,0.9113806816209084,0.1544360050757652,0.19425583300264979,0.4099667106557851
692,2023-03-20 04:49:00,bucket/browseTitles,Mychal Kibbee,READ,True,-0.03215973023540253,0.7878712952832614,0.33754173450871094,-0.8880792271426364,-0.616140174319297
693,2023-03-20 04:49:00,bucket/profilesGate,Juieta Daville,DELETE,True,-0.02182661978686007,0.8082881119930457,-0.18606460156002397,0.3984682104870897,-0.502906875732105
694,2023-03-19 16:22:00,bucket/playback,Norbie Kefford,READ,True,-0.014192940344411431,0.8301385811600875,0.17152669603025836,0.389947883040723,0.12608559965330235
695,2023-03-19 16:22:00,bucket/movieDetails,Ailina Dhillon,READ,True,-0.012978977281461246,0.8181571398188884,-0.2798528351591494,0.3163840915986216,0.06406950445422367
696,2023-03-19 15:18:00,bucket/playback,Hillary Coleyshaw,DELETE,False,0.010663788979279332,0.7922871540302567,0.3044160286974364,-1.1890088253017066,0.14064258948828526
697,2023-03-19 15:18:00,bucket/movieDetails,Tomlin Daughtery,READ,True,-0.060380310720649755,0.853233596960003,0.3236103525633296,-0.09719826157096796,0.3823012722836821
698,2023-03-19 15:18:00,bucket/browseTitles,Luce Eassom,CREATE,True,-0.03449259063242738,0.8423977589591285,0.2003464052991438,0.17122710636712865,-0.5187278866328486
